id,title_english,title_romaji,genres,averageScore,format,popularity,title
110459,Ling Cage,Ling Long,Action Drama Horror Mecha Mystery Sci-Fi Thriller,67.0,ONA,2226,Ling Cage
110464,Ne Zha,Nezha: Zhi Mo Tong Jiang Shi,Action Comedy Drama Fantasy,75.0,MOVIE,6390,Ne Zha
110642,Jurassic!,Jurassic!,Fantasy,59.0,SPECIAL,1176,Jurassic!
110646,God Troubles Me,Hanhua Riji,Comedy Slice of Life Supernatural,70.0,ONA,3489,God Troubles Me
110686,HERO MASK part II,HERO MASK part II,Action Mystery Sci-Fi,61.0,ONA,3582,HERO MASK part II
110734,Digimon Survive - Opening Movie,Digimon Survive: Prologue Movie,Adventure Fantasy Sci-Fi,61.0,ONA,1873,Digimon Survive - Opening Movie
110736,Naedoko Demon's Ground: Fallen Preg-Princess,Naedoko Demon's Ground: Naraku no Harami-hime The Animation,Hentai,47.0,OVA,828,Naedoko Demon's Ground: Fallen Preg-Princess
110786,Gundam Build Divers Re:RISE,Gundam Build Divers Re:RISE,Action Mecha Sci-Fi,68.0,ONA,5745,Gundam Build Divers Re:RISE
110789,Null & Peta,Null Peta,Comedy Sci-Fi Slice of Life,62.0,ONA,9690,Null & Peta
110810,Kandagawa Jet Girls,Kandagawa JET GIRLS,Ecchi Sports,53.0,TV,15046,Kandagawa Jet Girls
110811,Days of Urashimasakatasen,Urashimasakatasen no Nichijou,Comedy Slice of Life,54.0,TV_SHORT,2204,Days of Urashimasakatasen
110851,Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,Action Fantasy Supernatural,70.0,SPECIAL,26117,Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter
110867,Africa Salaryman,Africa no Salaryman (TV),Comedy Slice of Life,59.0,TV,9002,Africa Salaryman
110881,Bananya and the Curious Bunch,Bananya: Fushigi na Nakamatachi,Comedy Fantasy Slice of Life,62.0,TV_SHORT,6452,Bananya and the Curious Bunch
111001,XL Boss,XL Joushi.,Comedy Hentai Romance,57.0,ONA,7245,XL Boss
111048,KENGAN ASHURA Part II,Kengan Ashura Part 2,Action Sports,75.0,ONA,29652,KENGAN ASHURA Part II
111131,Cannon Busters,CANNON BUSTERS,Action Adventure Fantasy Mecha Sci-Fi,62.0,ONA,12543,Cannon Busters
111144,Cardfight!! Vanguard Shinemon Arc,Cardfight!! Vanguard: Shinemon-hen,Action Adventure Comedy,64.0,TV,1845,Cardfight!! Vanguard Shinemon Arc
111188,How to Build a Magnificent Nation,Subarashiki Kokka no Kizukikata,Hentai,56.0,OVA,1244,How to Build a Magnificent Nation
111306,Operation Han-Gyaku-Sei Million Arthur Special,Hangyaku-sei Million Arthur Special,Action Adventure Comedy Fantasy,59.0,SPECIAL,1739,Operation Han-Gyaku-Sei Million Arthur Special
111516,Delicious in Dungeon CM,Dungeon Meshi CM,Adventure Fantasy,59.0,ONA,2972,Delicious in Dungeon CM
111729,Arifureta: From Commonplace to World's Strongest Specials,Arifureta Shokugyou de Sekai Saikyou Specials,Action Adventure Fantasy,65.0,SPECIAL,23205,Arifureta: From Commonplace to World's Strongest Specials
111732,Vevara in Your Dream,Madoromi no Vevara,Fantasy Psychological,58.0,ONA,1068,Vevara in Your Dream
111733,Another World,Another World,Sci-Fi,68.0,ONA,12832,Another World
111789,Promare: Lio,Promare: SIDE Lio,Action Mecha Sci-Fi,68.0,SPECIAL,12745,Promare: Lio
111905,Sumikkogurashi: Good to be in the corner,Sumikko Gurashi Movie: Tobidasu Ehon to Himitsu no Ko,Comedy,61.0,MOVIE,874,Sumikkogurashi: Good to be in the corner
111932,SOUND & FURY,SOUND & FURY,Music,57.0,ONA,1624,SOUND & FURY
111945,Baumkuchen End,BAUMKUCHEN END,Drama Psychological,65.0,MUSIC,1158,Baumkuchen End
111964,OBSOLETE,OBSOLETE,Mecha Sci-Fi,54.0,ONA,3264,OBSOLETE
112008,Wacky TV Nanana 2nd season,TV Yarou Nanaana: Wakuwaku Doukutsu Land,Adventure Comedy,54.0,TV_SHORT,505,Wacky TV Nanana 2nd season
112010,Baja's Studio - Baja and the Sea -,Baja no Studio: Baja no Mita Umi,Adventure Fantasy,66.0,OVA,1393,Baja's Studio - Baja and the Sea -
112023,The Legend of Hei,Luo Xiaohei Zhan Ji (Movie),Action Adventure Fantasy,81.0,MOVIE,14528,The Legend of Hei
112078,mock,mock,Drama Psychological,51.0,MUSIC,201,mock
112135,In This Corner (and Other Corners) of the World,Kono Sekai no (Sara ni Ikutsumono) Katasumi ni,Drama Slice of Life,79.0,MOVIE,5518,In This Corner (and Other Corners) of the World
112138,What's Inside,Naizou Arimasu ka,,57.0,MUSIC,196,What's Inside
112152,Pokémon Masters Animated Trailer,Pokémon Masters: Trainer Daishuuketsu Special Animation,Action Adventure Fantasy,59.0,SPECIAL,1024,Pokémon Masters Animated Trailer
112153,Pokémon Journeys: The Series,Pocket Monsters (2019),Action Adventure Comedy Fantasy,73.0,TV,32890,Pokémon Journeys: The Series
112308,Fafner THE BEYOND Part 2,Soukyuu no Fafner: Dead Aggressor - THE BEYOND Part 2,Drama Mecha Sci-Fi,70.0,MOVIE,1683,Fafner THE BEYOND Part 2
112454,Embracing Those Emotions Forever,Ano Hi no Kokoro wo Toraete,Romance Slice of Life,54.0,ONA,1143,Embracing Those Emotions Forever
112625,The Disastrous Life of Saiki K.: Reawakened,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,Comedy Slice of Life Supernatural,81.0,ONA,89367,The Disastrous Life of Saiki K.: Reawakened
113138,Mobile Suit Gundam: The Light of Life Chronicle U.C.,Kidou Senshi Gundam: Hikaru Inochi Chronicle U.C.,Mecha Sci-Fi,56.0,SPECIAL,755,Mobile Suit Gundam: The Light of Life Chronicle U.C.
113290,Scissor Seven Season 2,Wu Liuqi: Zui Qiang Faxingshi,Action Comedy Drama Mystery Supernatural,81.0,ONA,27104,Scissor Seven Season 2
113348,Symphogear XV Omake,Senki Zesshou Symphogear XV: Senki Zesshou Shinai Symphogear,Action Comedy Mahou Shoujo Music Sci-Fi Slice of Life,70.0,SPECIAL,2862,Symphogear XV Omake
113525,New Tribe,New Tribe,Comedy,50.0,MUSIC,130,New Tribe
113828,In/Spectre Mini,Kyokou Suiri Mini Anime,Comedy,53.0,ONA,2337,In/Spectre Mini
113924,"Why the hell are you here, Teacher!?: Thirteenth Period",Nande Koko ni Sensei ga!? Special,Comedy Ecchi Romance,66.0,SPECIAL,23495,"Why the hell are you here, Teacher!?: Thirteenth Period"
114042,Memory of blue,Anklet to Aoi Umi,,55.0,MOVIE,268,Memory of blue
114317,Thunderbolt Fantasy - Bewitching Melody of the West,Thunderbolt Fantasy: Seiyuu Genka,Action Drama Fantasy Music,79.0,MOVIE,1644,Thunderbolt Fantasy - Bewitching Melody of the West
114435,Stars Colliding,Stars Colliding,,44.0,MUSIC,123,Stars Colliding
114445,The Dawn of Ape,THE DAWN OF APE,Psychological,46.0,MOVIE,212,The Dawn of Ape
114749,Dreams into Drawing,Yumemi no E,,48.0,MOVIE,232,Dreams into Drawing
114750,Mr. Osomatsu the Movie: Prologue Theater,Osomatsu-san The Movie: Maesetsu Gekijou,Comedy,60.0,SPECIAL,680,Mr. Osomatsu the Movie: Prologue Theater
116327,That's Why I Gave Up on Music,Dakara Boku wa Ongaku wo Yameta,Slice of Life,69.0,MUSIC,1202,That's Why I Gave Up on Music
116354,A Japanese Boy Who Draws,Aru Nihon no Ekaki Shounen,Drama,67.0,MOVIE,873,A Japanese Boy Who Draws
117396,Virtual-san Looking (OVA),Virtual-san wa Miteiru (OVA),Comedy Music,42.0,OVA,408,Virtual-san Looking (OVA)
118037,I AM STANDING,I AM STANDING,,69.0,MUSIC,1209,I AM STANDING
118858,CULT,CULT,,52.0,MUSIC,205,CULT
119593,Brand New Story,Brand New Story,,61.0,MUSIC,1099,Brand New Story
119944,Her Trail on the Celestial Sphere,"Tenkyuu, Suisei wa Yoru wo Mataide",,65.0,MUSIC,542,Her Trail on the Celestial Sphere
120160,Sacrifice,Sacrifice,,63.0,MUSIC,334,Sacrifice
120513,An Encouragement of Ninja,Shinobi no Susume,,60.0,MUSIC,191,An Encouragement of Ninja
121994,A Bedtime Tale,Alita de Shui Qian Gushi,Action Fantasy,57.0,ONA,369,A Bedtime Tale
122736,Empty Prayer,Inori wa Karappo,Psychological,55.0,MUSIC,265,Empty Prayer
123079,Tales of the Rays: Everlasting Destiny,Tales of the Rays: Everlasting Destiny,Fantasy,47.0,ONA,323,Tales of the Rays: Everlasting Destiny
124430,HUMAN LOST (Music),HUMAN LOST (Music),,47.0,MUSIC,181,HUMAN LOST (Music)
124965,Bagel Girl,Eoneu Nal Jameseo Kkaeeoboni Bagelyeoga Doeeo Isseotda,Comedy Drama Ecchi Mystery Romance Supernatural,58.0,TV_SHORT,4281,Bagel Girl
126914,Into the Night,Yoru ni Kakeru,Romance,81.0,MUSIC,6516,Into the Night
128711,Shiny Smily Story,Shiny Smily Story,,64.0,MUSIC,777,Shiny Smily Story
129050,Poka Poka Planet,Poka Poka no Hoshi,,56.0,MUSIC,293,Poka Poka Planet
129688,Honkai Impact 3rd - Bronya,Benghuai 3: Bronya,Action Sci-Fi,67.0,ONA,877,Honkai Impact 3rd - Bronya
129971,My Name is Elite☆,My Name is Elite☆,,57.0,MUSIC,584,My Name is Elite☆
132477,Larva Island Season 2,Larva Island Season 2,Comedy,48.0,ONA,239,Larva Island Season 2
136665,DESPAIR OF THE MONSTER,Zetsubou no Kaibutsu,Drama Horror,49.0,MOVIE,613,DESPAIR OF THE MONSTER
138103,How Heavy Are the Dumbbells You Lift?: Silverman Gym Intense Training Course,Dumbbell Nan Kilo Moteru?: Silverman Gym Oni Tore Kouza,Comedy Ecchi Slice of Life Sports,62.0,SPECIAL,5222,How Heavy Are the Dumbbells You Lift?: Silverman Gym Intense Training Course
139272,Beyond Creation,Beyond Creation,Fantasy,54.0,ONA,359,Beyond Creation
139511,Justice,Seigi,,57.0,MUSIC,299,Justice
139679,The Promise,Yakusoku (2019),,55.0,MUSIC,245,The Promise
140391,Princess♂,Princess♂,,63.0,MUSIC,372,Princess♂
144449,Nautilus,Nautilus,Drama,59.0,MUSIC,313,Nautilus
148003,We The Hostages,Hitojichi Koukan,,50.0,MUSIC,134,We The Hostages
150623,Light & Shadow,Guang Yu Shi,Action Drama Fantasy,64.0,ONA,382,Light & Shadow
165933,Undetectable Box,Hei He,Action Psychological Thriller,62.0,ONA,350,Undetectable Box
180730,Fate/Grand Order 4th Anniversary Trailer,Fate/Grand Order: Haishin 4 Shuunen Kinen Eizou,Action Fantasy,58.0,SPECIAL,298,Fate/Grand Order 4th Anniversary Trailer
185583,19 Days,19 Tian,Comedy,53.0,ONA,543,19 Days
21719,Fate/stay night [Heaven’s Feel] III. spring song,Fate/stay night [Heaven's Feel] III. spring song,Action Drama Fantasy Psychological Supernatural Thriller,85.0,MOVIE,106961,Fate/stay night [Heaven’s Feel] III. spring song
98515,Hatena Illusion,Hatena☆Illusion,Comedy Romance Supernatural,50.0,TV,14175,Hatena Illusion
98776,Poupelle of Chimney Town,Entotsu-machi no Poupelle,Fantasy,61.0,MOVIE,3200,Poupelle of Chimney Town
99807,22/7 (nanabun no nijyuuni),22/7,Drama Music,64.0,TV,18912,22/7 (nanabun no nijyuuni)
100643,Made in Abyss: Dawn of the Deep Soul,Made in Abyss: Fukaki Tamashii no Reimei,Action Adventure Drama Fantasy Horror Mystery Psychological Sci-Fi,85.0,MOVIE,148054,Made in Abyss: Dawn of the Deep Soul
101168,Plunderer,Plunderer,Action Adventure Comedy Drama Ecchi Fantasy Romance,63.0,TV,123085,Plunderer
101350,pet,pet,Drama Psychological Supernatural,59.0,TV,30849,pet
101367,Sorcerous Stabber Orphen,Majutsushi Orphen Hagure Tabi,Action Adventure Fantasy,55.0,TV,21082,Sorcerous Stabber Orphen
101574,SHIROBAKO the Movie,SHIROBAKO Movie,Comedy Drama Slice of Life,76.0,MOVIE,19357,SHIROBAKO the Movie
101634,BanG Dream! 3rd Season,BanG Dream! 3rd Season,Comedy Music Slice of Life,78.0,TV,15220,BanG Dream! 3rd Season
102997,The King's Avatar S2,Quanzhi Gaoshou 2,Action Drama,77.0,ONA,29208,The King's Avatar S2
103047,Violet Evergarden: the Movie,Violet Evergarden Movie,Drama Fantasy Slice of Life,87.0,MOVIE,178592,Violet Evergarden: the Movie
103110,IDOLiSH7 Second BEAT!,IDOLiSH7: Second BEAT!,Comedy Drama Music Psychological,81.0,TV,10904,IDOLiSH7 Second BEAT!
103119,Strike Witches: Road to Berlin,Strike Witches: Dai-501 Tougou Sentou Koukuudan ROAD to BERLIN,Action Ecchi Sci-Fi,72.0,TV,9180,Strike Witches: Road to Berlin
103276,Fate/Grand Order Divine Realm of the Round Table: Camelot - Wandering; Agateram,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram,Action Fantasy,68.0,MOVIE,33422,Fate/Grand Order Divine Realm of the Round Table: Camelot - Wandering; Agateram
104051,Magia Record: Puella Magi Madoka Magica Side Story,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,Drama Mahou Shoujo Mystery Psychological Thriller,65.0,TV,52283,Magia Record: Puella Magi Madoka Magica Side Story
104198,Is the Order a Rabbit? BLOOM,Gochuumon wa Usagi desu ka? BLOOM,Comedy Slice of Life,78.0,TV,21140,Is the Order a Rabbit? BLOOM
104391,"If My Favorite Pop Idol Made It to the Budokan, I Would Die",Oshi ga Budoukan Ittekuretara Shinu,Comedy Music Slice of Life,72.0,TV,18133,"If My Favorite Pop Idol Made It to the Budokan, I Would Die"
104461,ROOM CAMP,Heya Camp△,Comedy Slice of Life,72.0,TV_SHORT,32053,ROOM CAMP
104462,A Certain Scientific Railgun T,Toaru Kagaku no Railgun T,Action Sci-Fi,81.0,TV,65964,A Certain Scientific Railgun T
104647,My Next Life as a Villainess: All Routes Lead to Doom!,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta…,Comedy Fantasy Romance Slice of Life,73.0,TV,133621,My Next Life as a Villainess: All Routes Lead to Doom!
104936,A Destructive God Sits Next to Me,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,Comedy Slice of Life,62.0,TV,19663,A Destructive God Sits Next to Me
104937,Lapis Re:LiGHTs,Lapis Re:LiGHTs,Fantasy Music,63.0,TV,18282,Lapis Re:LiGHTs
105190,Darwin's Game,Darwin's Game,Action Mystery Sci-Fi Thriller,70.0,TV,158884,Darwin's Game
105228,Dorohedoro,Dorohedoro,Action Adventure Comedy Fantasy Horror Mystery,79.0,TV,162075,Dorohedoro
105244,TSUKIUTA. The Animation Season 2,Tsukiuta. THE ANIMATION 2,Music,62.0,TV,2467,TSUKIUTA. The Animation Season 2
106154,Ghost in the Shell: SAC_2045,Koukaku Kidoutai: SAC_2045,Action Mystery Sci-Fi,63.0,ONA,12107,Ghost in the Shell: SAC_2045
106319,The 8th Son? Are You Kidding Me?,"Hachi-nan tte, Sore wa Nai deshou!",Adventure Fantasy,61.0,TV,71137,The 8th Son? Are You Kidding Me?
106479,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Action Adventure Comedy Fantasy Slice of Life,73.0,TV,161216,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense."
106625,HAIKYU!! TO THE TOP,Haikyuu!! TO THE TOP,Comedy Drama Sports,83.0,TV,270426,HAIKYU!! TO THE TOP
106863,Nekopara,Nekopara,Comedy Slice of Life,64.0,TV,53964,Nekopara
107067,"Science Fell in Love, So I Tried to Prove It",Rikei ga Koi ni Ochita no de Shoumei shitemita.,Comedy Romance,71.0,ONA,109109,"Science Fell in Love, So I Tried to Prove It"
107201,In/Spectre,Kyokou Suiri,Comedy Mystery Romance Supernatural,68.0,TV,146708,In/Spectre
107294,Dropkick on My Devil!! Dash,Jashin-chan Dropkick’,Comedy Slice of Life Supernatural,73.0,ONA,17053,Dropkick on My Devil!! Dash
107420,Infinite Dendrogram,Infinite Dendrogram,Action Adventure Fantasy,59.0,TV,52515,Infinite Dendrogram
107651,A3! Season Spring & Summer,A3! SEASON SPRING ＆ SUMMER,Comedy Drama,68.0,TV,11687,A3! Season Spring & Summer
107871,Princess Connect! Re:Dive,Princess Connect! Re:Dive,Adventure Comedy Fantasy,69.0,TV,89058,Princess Connect! Re:Dive
107880,The Island of Giant Insects Movie,Kyochuu Rettou Movie,Action Drama Ecchi Horror Mystery Thriller,39.0,MOVIE,9144,The Island of Giant Insects Movie
107911,Those Years I Opened a Zoo,Wo Kai Dongwuyuan Naxie Nian,Comedy Fantasy Slice of Life,59.0,ONA,1586,Those Years I Opened a Zoo
108092,Asteroid in Love,Koisuru Asteroid,Comedy Slice of Life,67.0,TV,35047,Asteroid in Love
108241,Gleipnir,Gleipnir,Action Ecchi Mystery Supernatural,66.0,TV,137608,Gleipnir
108260,Digimon Adventure: Last Evolution Kizuna,Digimon Adventure: LAST EVOLUTION Kizuna,Action Adventure Drama Fantasy Sci-Fi,80.0,MOVIE,12612,Digimon Adventure: Last Evolution Kizuna
108266,Tsugumomo2,Tsugu Tsugumomo,Action Comedy Ecchi Supernatural,72.0,TV,27243,Tsugumomo2
108267,Tsugumomo2 OVA,Tsugumomo OVA,Action Comedy Ecchi Supernatural,67.0,OVA,6919,Tsugumomo2 OVA
108356,Dragon's Dogma,Dragon’s Dogma,Action Adventure Fantasy Supernatural,54.0,ONA,7715,Dragon's Dogma
108450,Drifting Dragons,Kuutei Dragons,Action Adventure Fantasy,67.0,ONA,15277,Drifting Dragons
108463,Toilet-bound Hanako-kun,Jibaku Shounen Hanako-kun,Action Comedy Drama Mystery Supernatural,77.0,TV,219370,Toilet-bound Hanako-kun
108489,My Teen Romantic Comedy SNAFU Climax!,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,Comedy Drama Romance Slice of Life,82.0,TV,199867,My Teen Romantic Comedy SNAFU Climax!
108522,Baki: The Great Raitai Tournament Saga,Baki: Dai Raitaisai-hen,Action Sports,75.0,ONA,49475,Baki: The Great Raitai Tournament Saga
108617,Somali and the Forest Spirit,Somali to Mori no Kamisama,Adventure Drama Fantasy Slice of Life,76.0,TV,90618,Somali and the Forest Spirit
108623,GOBLIN SLAYER -GOBLIN’S CROWN-,Goblin Slayer: GOBLIN'S CROWN,Action Adventure Fantasy,71.0,MOVIE,90812,GOBLIN SLAYER -GOBLIN’S CROWN-
108628,number24,number24,Sports,64.0,TV,20778,number24
108629,Woodpecker Detective’s Office,Kitsutsuki Tantei Dokoro,Mystery,57.0,TV,9270,Woodpecker Detective’s Office
108632,Re:ZERO -Starting Life in Another World- Season 2,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Action Adventure Drama Fantasy Psychological Thriller,83.0,TV,329455,Re:ZERO -Starting Life in Another World- Season 2
108713,Dropout Idol Fruit Tart,Ochikobore Fruit Tart,Comedy Ecchi Music Slice of Life,65.0,TV,16784,Dropout Idol Fruit Tart
108714,ACCA: 13-Territory Inspection Dept. - Regards,ACCA: 13-ku Kansatsu-ka - Regards,Drama Mystery,70.0,OVA,6813,ACCA: 13-Territory Inspection Dept. - Regards
108941,UMAYON,Umayon,Comedy Slice of Life,66.0,TV_SHORT,8984,UMAYON
108978,Scumbag System,Chuan Shu Zijiu Zhinan,Action Adventure Drama Fantasy Supernatural,76.0,ONA,7404,Scumbag System
109019,Diary of Our Days at the Breakwater,Houkago Teibou Nisshi,Comedy Slice of Life Sports,71.0,TV,24431,Diary of Our Days at the Breakwater
109020,"SING ""YESTERDAY"" FOR ME",Yesterday wo Utatte,Drama Romance Slice of Life,67.0,TV,92435,"SING ""YESTERDAY"" FOR ME"
109150,God of Deception,Shi Huang Zhi Shen,Action Comedy,54.0,ONA,1523,God of Deception
109171,Twittering Birds Never Fly: The Clouds Gather,Saezuru Tori wa Habatakanai: The clouds gather,Drama Romance,71.0,MOVIE,11990,Twittering Birds Never Fly: The Clouds Gather
109287,Adachi and Shimamura,Adachi to Shimamura,Romance Slice of Life,70.0,TV,71980,Adachi and Shimamura
109298,Keep Your Hands Off Eizouken!,Eizouken ni wa Te wo Dasu na!,Adventure Comedy Slice of Life,80.0,TV,108913,Keep Your Hands Off Eizouken!
109586,Cagaster of an Insect Cage,Mushikago no Cagaster,Action Drama Sci-Fi,61.0,ONA,12281,Cagaster of an Insect Cage
109856,Listeners,LISTENERS,Action Adventure Mecha Music Sci-Fi,49.0,TV,23004,Listeners
109964,Uchitama?! Have you seen my Tama?,Uchitama?! Uchi no Tama Shirimasen ka?,Comedy Slice of Life,66.0,TV,7595,Uchitama?! Have you seen my Tama?
110028,Muhyo & Roji’s Bureau of Supernatural Investigation Season 2,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2,Action Comedy Mystery Supernatural,65.0,TV,7503,Muhyo & Roji’s Bureau of Supernatural Investigation Season 2
110090,Yatogame-chan Kansatsu Nikki 2,Yatogame-chan Kansatsu Nikki Nisatsume,Comedy Slice of Life,62.0,TV_SHORT,5923,Yatogame-chan Kansatsu Nikki 2
110130,TAMAYOMI: The Baseball Girls,Tamayomi,Slice of Life Sports,52.0,TV,12647,TAMAYOMI: The Baseball Girls
110178,Isekai Quartet 2,Isekai Quartet 2,Comedy Fantasy Slice of Life,72.0,TV_SHORT,62539,Isekai Quartet 2
110270,Interspecies Reviewers,Ishuzoku Reviewers,Comedy Ecchi Fantasy,72.0,TV,100641,Interspecies Reviewers
110277,Attack on Titan Final Season,Shingeki no Kyojin: The Final Season,Action Drama Fantasy Mystery,86.0,TV,575919,Attack on Titan Final Season
110349,Great Pretender,GREAT PRETENDER,Action Comedy Drama Thriller,81.0,ONA,211219,Great Pretender
110350,ID: INVADED,ID: INVADED,Drama Mystery Psychological Sci-Fi Thriller,77.0,TV,115826,ID: INVADED
110353,DECA-DENCE,Deca-Dence,Action Adventure Sci-Fi,71.0,TV,93301,DECA-DENCE
110354,BNA,BNA,Action Comedy Fantasy,72.0,ONA,121197,BNA
110355,Golden Kamuy Season 3,Golden Kamuy 3rd Season,Action Adventure Comedy,83.0,TV,47821,Golden Kamuy Season 3
110371,Mr Love: Queen's Choice,Koi to Producer: EVOL×LOVE,Drama Romance Sci-Fi,58.0,TV,20386,Mr Love: Queen's Choice
110445,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?: Do You Love Your Mom on the Shore?,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka? OVA,Action Comedy Ecchi Fantasy,58.0,OVA,16435,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?: Do You Love Your Mom on the Shore?
110446,GIBIATE,Gibiate,Action Horror,32.0,TV,19988,GIBIATE
110458,Shironeko Project ZERO CHRONICLE,Shironeko Project: ZERO CHRONICLE,Action Adventure Fantasy Romance,52.0,TV,27699,Shironeko Project ZERO CHRONICLE
